event_id,venta_id,cliente_nombre,plataforma,metodo_pago,total,riesgo_fraude,event_timestamp,batch_id
EVT-000674,V26930,Clotilde Vidal Coronado,Switch,Plin,519.8,0.81,2026-05-11 23:56:23,8
EVT-000833,V24857,Poncio Escrivá Baños,Switch,Tarjeta Crédito,129.9,0.81,2026-05-11 23:56:39,8
EVT-000879,V30558,Adalberto Sanmiguel Vilaplana,PS5,Tarjeta Débito,479.8,0.81,2026-05-11 23:56:44,8
EVT-000933,V40963,Asunción Alberola Rivas,Xbox,Efectivo,219.9,0.81,2026-05-11 23:56:50,8
EVT-001000,V39239,Asunción Catalán Sedano,PS5,Tarjeta Crédito,359.8,0.81,2026-05-11 23:56:57,8
EVT-001042,V30009,Rogelio del Escribano,Switch,Tarjeta Débito,779.7,0.81,2026-05-11 23:57:01,8
EVT-001419,V08548,Lola Torrent Pulido,PS5,Tarjeta Débito,239.9,0.81,2026-05-11 23:57:39,8
EVT-000153,V17515,Tristán Jurado-Querol,PC,Plin,719.7,0.81,2026-05-12 00:03:25,8
EVT-000183,V33512,Encarnación Zapata Gimenez,Xbox,Plin,259.9,0.81,2026-05-12 00:03:29,8
EVT-000244,V02852,María Carmen Palomo Llanos,PS5,Efectivo,539.7,0.81,2026-05-12 00:03:38,8
EVT-000019,V33240,Rita Nicolau Castro,PS5,Plin,479.8,0.8,2026-05-11 23:18:48,8
EVT-000311,V46620,Encarna Sara Villena Vallés,PC,Yape,479.8,0.8,2026-05-11 23:19:20,8
EVT-000332,V41376,Paz Manrique Castro,PS5,Tarjeta Crédito,289.9,0.8,2026-05-11 23:19:23,8
EVT-000023,V29279,Marciano Agustín,PS5,Tarjeta Crédito,499.8,0.8,2026-05-11 23:19:33,8
EVT-000470,V19637,Araceli Giralt Tejero,PS5,Efectivo,219.9,0.8,2026-05-11 23:19:36,8
EVT-000502,V42049,Natalia del Valenciano,PC,Tarjeta Crédito,239.9,0.8,2026-05-11 23:19:39,8
EVT-000507,V34698,Ana Frutos Recio,Switch,Tarjeta Débito,839.7,0.8,2026-05-11 23:19:40,8
EVT-000142,V46985,Nacho Bravo Herrero,PS5,Yape,219.9,0.8,2026-05-11 23:19:45,8
EVT-000603,V15012,Maximino Isern,Switch,Plin,749.7,0.8,2026-05-11 23:19:50,8
EVT-000657,V43414,Abraham Luque-Hernando,PS5,Tarjeta Crédito,439.8,0.8,2026-05-11 23:19:55,8
EVT-000264,V07037,María Del Carmen Giménez Atienza,Xbox,Efectivo,659.7,0.8,2026-05-11 23:19:57,8
EVT-000829,V15963,Marisol Ferrández Millán,PS5,Efectivo,539.8,0.8,2026-05-11 23:20:13,8
EVT-000416,V21445,Luciano Toledo Valverde,Xbox,Tarjeta Crédito,229.9,0.8,2026-05-11 23:20:13,8
EVT-000861,V25080,Melania Mas,Xbox,Plin,499.8,0.8,2026-05-11 23:20:16,8
EVT-000459,V07673,Fanny Rueda Coll,PS5,Efectivo,359.8,0.8,2026-05-11 23:20:17,8
EVT-000469,V32127,Edelmiro Espada Vara,PC,Tarjeta Crédito,569.7,0.8,2026-05-11 23:20:18,8
EVT-001160,V17149,Rebeca Coello Reguera,Xbox,Plin,719.7,0.8,2026-05-11 23:20:46,8
EVT-001194,V15299,Vicenta Guillén,Xbox,Plin,359.8,0.8,2026-05-11 23:20:49,8
EVT-001200,V16688,Florina Camps Arana,PS5,Tarjeta Crédito,269.9,0.8,2026-05-11 23:20:50,8
EVT-001309,V30064,Wilfredo Abellán Lopez,PS5,Tarjeta Crédito,269.9,0.8,2026-05-11 23:21:01,8
EVT-001435,V43496,Carmelo Folch Parra,Switch,Yape,599.7,0.8,2026-05-11 23:21:14,8
EVT-001540,V40439,Ana Maldonado Salom,PS5,Efectivo,569.7,0.8,2026-05-11 23:21:24,8
EVT-001635,V08546,Gustavo Gastón Diéguez Alcalá,PC,Efectivo,259.8,0.8,2026-05-11 23:21:34,8
EVT-001655,V23124,Lupe Jerez Pombo,Switch,Plin,779.7,0.8,2026-05-11 23:21:36,8
EVT-001795,V20590,Lucía Iglesias-Casares,PS5,Efectivo,899.7,0.8,2026-05-11 23:21:50,8
EVT-001799,V31217,Alcides Pepe Vázquez Lucena,Switch,Efectivo,599.7,0.8,2026-05-11 23:21:50,8
EVT-000090,V27575,Patricia Alcaraz,PS5,Tarjeta Débito,689.7,0.8,2026-05-11 23:52:28,8
EVT-000133,V48903,Paola Llopis Arellano,PS5,Plin,179.9,0.8,2026-05-11 23:52:32,8
EVT-000278,V07685,Aurora Cáceres Jimenez,Xbox,Efectivo,189.9,0.8,2026-05-11 23:52:47,8
EVT-000324,V40587,Sara Villegas-Gallart,Switch,Tarjeta Débito,389.7,0.8,2026-05-11 23:52:51,8
EVT-000350,V12042,Rocío Ramos Mínguez,Xbox,Plin,249.9,0.8,2026-05-11 23:52:54,8
EVT-000570,V05711,Mario Yáñez-Aragón,Xbox,Efectivo,259.9,0.8,2026-05-11 23:53:16,8
EVT-000702,V45062,Gaspar Escribano Mayol,Switch,Plin,249.9,0.8,2026-05-11 23:53:30,8
EVT-000767,V13969,Jacinta Tomé Coloma,Switch,Tarjeta Crédito,599.7,0.8,2026-05-11 23:53:36,8
EVT-000922,V43620,Obdulia Delfina Viñas Múgica,PS5,Yape,659.7,0.8,2026-05-11 23:53:53,8
EVT-001150,V00934,Porfirio Espada Cruz,PS5,Tarjeta Débito,299.9,0.8,2026-05-11 23:54:18,8
EVT-001222,V32253,Almudena Saldaña Feliu,Xbox,Yape,229.9,0.8,2026-05-11 23:54:25,8
EVT-001250,V47931,Alberto Elorza Redondo,PS5,Tarjeta Crédito,189.9,0.8,2026-05-11 23:54:28,8
EVT-001253,V45754,Ruben Ayala,Switch,Plin,249.9,0.8,2026-05-11 23:54:29,8
EVT-001282,V48334,Diana Lluch-Casado,PC,Tarjeta Crédito,239.9,0.8,2026-05-11 23:54:31,8
EVT-001465,V21517,Godofredo Fermín Santamaria Aguado,PC,Tarjeta Crédito,219.9,0.8,2026-05-11 23:54:50,8
EVT-000012,V06963,Pascuala Barrena Priego,PS5,Efectivo,269.9,0.8,2026-05-11 23:55:02,8
EVT-000090,V02445,Carlos de Galvez,Switch,Efectivo,659.7,0.8,2026-05-11 23:55:10,8
EVT-000130,V16016,Luis Nicolás Guitart Pellicer,PS5,Efectivo,689.7,0.8,2026-05-11 23:55:14,8
EVT-000052,V33258,Edelmira Arnal Castell,PS4,Tarjeta Débito,189.9,0.8,2026-05-11 23:55:20,8
EVT-000076,V11719,Evita Verdejo,Switch,Tarjeta Débito,199.9,0.8,2026-05-11 23:55:22,8
EVT-000218,V48945,Raimundo Tur-Palau,PS5,Tarjeta Débito,219.9,0.8,2026-05-11 23:55:24,8
EVT-000122,V46886,Isabel Falcón Godoy,PS5,Efectivo,599.8,0.8,2026-05-11 23:55:27,8
EVT-000320,V35950,Paulina Sarabia,PS5,Plin,459.8,0.8,2026-05-11 23:55:35,8
EVT-000351,V43538,Geraldo Gomez,PS5,Tarjeta Crédito,249.9,0.8,2026-05-11 23:55:38,8
EVT-000410,V20308,Hilda del Busquets,Xbox,Efectivo,259.9,0.8,2026-05-11 23:55:45,8
EVT-000591,V42089,Edelmiro Borja Miranda,Switch,Tarjeta Débito,779.7,0.8,2026-05-11 23:56:15,8
EVT-000812,V02635,Carla Antón Carbonell,PS5,Yape,299.9,0.8,2026-05-11 23:56:37,8
EVT-000966,V24037,Mario de Sancho,PS5,Tarjeta Crédito,289.9,0.8,2026-05-11 23:56:53,8
EVT-001170,V22023,Etelvina Gil Llorente,PC,Tarjeta Débito,219.9,0.8,2026-05-11 23:57:14,8
EVT-001174,V32105,Ildefonso del Azcona,Switch,Tarjeta Crédito,279.9,0.8,2026-05-11 23:57:14,8
EVT-001243,V35682,Porfirio Vicens-Casal,Switch,Tarjeta Crédito,199.9,0.8,2026-05-11 23:57:21,8
EVT-001319,V48991,Eufemia Abril Canals,Xbox,Plin,189.9,0.8,2026-05-11 23:57:29,8
EVT-001431,V11297,Mariana del Briones,PS5,Tarjeta Débito,219.9,0.8,2026-05-11 23:57:40,8
EVT-000040,V33528,Iris Cabañas Esteban,PS5,Tarjeta Crédito,219.9,0.8,2026-05-12 00:03:00,8
EVT-000046,V26350,Juan Tenorio Vergara,PS5,Efectivo,239.9,0.8,2026-05-12 00:03:01,8
EVT-000050,V03474,Natanael Reguera Tejero,PS5,Yape,269.9,0.8,2026-05-12 00:03:02,8
EVT-000096,V23065,Tomás Joan Donaire Bayona,PC,Plin,569.7,0.8,2026-05-12 00:03:12,8
EVT-000158,V00604,Hilda del Busquets,PS5,Yape,249.9,0.8,2026-05-12 00:03:26,8
EVT-000237,V37891,Brunilda del Cuéllar,PS5,Yape,269.9,0.8,2026-05-12 00:03:37,8
EVT-000387,V21183,Alma Marco Ochoa,Xbox,Efectivo,379.8,0.8,2026-05-12 00:03:57,8
EVT-000100,V12392,Julia de Lopez,PS5,Yape,439.8,0.79,2026-05-11 23:18:57,8
EVT-000162,V11245,Emperatriz Larrañaga-Vélez,Switch,Plin,559.8,0.79,2026-05-11 23:19:05,8
EVT-000174,V45842,Horacio Torrents-Sabater,PS5,Tarjeta Débito,289.9,0.79,2026-05-11 23:19:06,8
EVT-000342,V03282,Saturnina Bueno Llamas,PS5,Efectivo,259.9,0.79,2026-05-11 23:19:24,8
EVT-000371,V26074,Edelmiro Espada Vara,PS5,Tarjeta Débito,269.9,0.79,2026-05-11 23:19:27,8
EVT-000427,V26666,Reynaldo Macías Almansa,PS5,Tarjeta Débito,299.9,0.79,2026-05-11 23:19:32,8
EVT-000071,V28883,Mario de Sancho,Xbox,Tarjeta Crédito,229.9,0.79,2026-05-11 23:19:38,8
EVT-000712,V28103,Luis Nicolás Guitart Pellicer,PS5,Tarjeta Débito,539.8,0.79,2026-05-11 23:20:01,8
EVT-000302,V35220,Florinda Quirós Muro,Switch,Yape,839.7,0.79,2026-05-11 23:20:01,8
EVT-000774,V19124,Juan Tenorio Vergara,PC,Efectivo,219.9,0.79,2026-05-11 23:20:07,8
EVT-000865,V02245,Ruperto Manjón,Switch,Tarjeta Débito,279.9,0.79,2026-05-11 23:20:16,8
EVT-000454,V01110,Trinidad Llano Guerrero,PC,Tarjeta Crédito,259.8,0.79,2026-05-11 23:20:17,8
EVT-000953,V24197,Tania del Jordán,Xbox,Tarjeta Crédito,259.9,0.79,2026-05-11 23:20:25,8
EVT-000971,V49692,Iris Cabañas Esteban,Switch,Efectivo,249.9,0.79,2026-05-11 23:20:27,8
EVT-001019,V45868,Julio César Cosme Tudela Blanca,PS5,Yape,599.8,0.79,2026-05-11 23:20:32,8
EVT-001099,V12382,Diego Iniesta Lara,Xbox,Tarjeta Crédito,239.9,0.79,2026-05-11 23:20:40,8
EVT-001211,V00268,Ramona Alcántara-Bueno,PS5,Tarjeta Crédito,869.7,0.79,2026-05-11 23:20:51,8
EVT-001348,V40652,Baldomero Esteve Torralba,PS5,Plin,219.9,0.79,2026-05-11 23:21:05,8
EVT-001441,V46010,Lupe Soler,PS5,Efectivo,599.8,0.79,2026-05-11 23:21:14,8
EVT-001451,V19176,Luna Miguel Barroso,PS5,Plin,439.8,0.79,2026-05-11 23:21:15,8
EVT-001525,V19352,Marisol Ferrández Millán,PS5,Yape,579.8,0.79,2026-05-11 23:21:23,8
EVT-000014,V14069,Omar Castellanos Goñi,Switch,Efectivo,499.8,0.79,2026-05-11 23:52:20,8
EVT-000197,V49523,René Corral Mármol,Switch,Yape,519.8,0.79,2026-05-11 23:52:39,8
EVT-000214,V46582,Paz Manrique Castro,PS5,Yape,289.9,0.79,2026-05-11 23:52:40,8
EVT-000347,V11871,Elvira del Huguet,PS5,Tarjeta Débito,269.9,0.79,2026-05-11 23:52:54,8
EVT-000446,V31769,Onofre Marti-Vidal,Xbox,Efectivo,189.9,0.79,2026-05-11 23:53:04,8
EVT-000464,V19663,Blas de Iglesias,PS5,Yape,289.9,0.79,2026-05-11 23:53:06,8
EVT-000494,V32180,Poncio Escrivá Baños,PS5,Plin,219.9,0.79,2026-05-11 23:53:09,8
EVT-000495,V29722,Curro Solís Alarcón,PS5,Yape,249.9,0.79,2026-05-11 23:53:09,8
EVT-000568,V10981,Miguel Ángel Rincón Lastra,PS5,Plin,229.9,0.79,2026-05-11 23:53:16,8
EVT-000576,V40614,Haroldo Casas Rocamora,PS5,Tarjeta Débito,239.9,0.79,2026-05-11 23:53:17,8
EVT-000578,V09645,Albert Beltran Maza,PS5,Yape,249.9,0.79,2026-05-11 23:53:17,8
EVT-000694,V13714,Atilio Rubio-Carbó,PS5,Tarjeta Débito,229.9,0.79,2026-05-11 23:53:29,8
EVT-000728,V27920,Germán del Simó,Switch,Tarjeta Débito,129.9,0.79,2026-05-11 23:53:32,8
EVT-000962,V45689,Rodrigo Juan Morante,Switch,Yape,749.7,0.79,2026-05-11 23:53:57,8
EVT-001039,V14626,Vicenta de Criado,PS5,Tarjeta Débito,189.9,0.79,2026-05-11 23:54:07,8
EVT-001071,V40400,Virgilio Fabio Hervás Ribes,PS5,Efectivo,249.9,0.79,2026-05-11 23:54:10,8
EVT-001097,V15051,Porfirio Espada Cruz,Switch,Efectivo,479.8,0.79,2026-05-11 23:54:13,8
EVT-001106,V47636,Ángela Menéndez Daza,Switch,Yape,399.8,0.79,2026-05-11 23:54:14,8
EVT-001135,V49721,Sebastian Monreal Vaquero,PS5,Efectivo,269.9,0.79,2026-05-11 23:54:16,8
EVT-001446,V17091,Alfonso Cabello-Olivares,PC,Plin,229.9,0.79,2026-05-11 23:54:48,8
EVT-001470,V03221,Poncio Leocadio Delgado Pina,PS5,Plin,439.8,0.79,2026-05-11 23:54:51,8
EVT-001474,V05898,Anabel Báez Marti,PS5,Tarjeta Débito,269.9,0.79,2026-05-11 23:54:51,8
EVT-000088,V49373,Alexandra Asenjo Barbero,PC,Efectivo,219.9,0.79,2026-05-11 23:55:10,8
EVT-000093,V46458,Vicenta Guillén,Switch,Tarjeta Débito,249.9,0.79,2026-05-11 23:55:10,8
EVT-000113,V10128,Itziar Arranz Muñoz,Switch,Yape,199.9,0.79,2026-05-11 23:55:13,8
EVT-000018,V21663,María José Sosa Salgado,PS5,Plin,659.7,0.79,2026-05-11 23:55:16,8
EVT-000108,V01185,Febe Carro Blanes,PS5,Tarjeta Débito,459.8,0.79,2026-05-11 23:55:25,8
EVT-000245,V09151,Marita Castro Alfaro,PC,Efectivo,239.9,0.79,2026-05-11 23:55:27,8
EVT-000142,V14883,Isaac Díaz-Román,PS5,Plin,459.8,0.79,2026-05-11 23:55:29,8
EVT-000284,V00471,Nazaret Casanovas Fortuny,PS5,Efectivo,239.9,0.79,2026-05-11 23:55:31,8
EVT-000306,V11354,Nazaret Velasco Olmedo,Switch,Yape,249.9,0.79,2026-05-11 23:55:34,8
EVT-000309,V02706,Eustaquio Abascal Cerdá,Switch,Tarjeta Crédito,229.9,0.79,2026-05-11 23:55:34,8
EVT-000399,V25700,Encarnación Zapata Gimenez,PS5,Tarjeta Débito,219.9,0.79,2026-05-11 23:55:55,8
EVT-000402,V03569,Abraham Luque-Hernando,Switch,Tarjeta Crédito,599.7,0.79,2026-05-11 23:55:55,8
EVT-000451,V21071,Florentina Nevado-Ayllón,PS5,Yape,439.8,0.79,2026-05-11 23:56:00,8
EVT-000712,V29865,Amalia del Blanes,PS5,Tarjeta Débito,229.9,0.79,2026-05-11 23:56:27,8
EVT-000844,V48948,Efraín Castilla Méndez,Switch,Tarjeta Débito,259.8,0.79,2026-05-11 23:56:41,8
EVT-000869,V16575,Isidoro Villalba Morera,PC,Tarjeta Crédito,249.9,0.79,2026-05-11 23:56:43,8
EVT-000907,V23547,Roberto Borrego,PS5,Tarjeta Crédito,599.8,0.79,2026-05-11 23:56:47,8
EVT-000916,V33009,Alfonso Cabello-Olivares,Switch,Yape,399.8,0.79,2026-05-11 23:56:48,8
EVT-000917,V24177,Pilar Quevedo Moliner,PS5,Yape,289.9,0.79,2026-05-11 23:56:48,8
EVT-001014,V09050,Geraldo Rius Francisco,PS5,Efectivo,719.7,0.79,2026-05-11 23:56:58,8
EVT-001092,V14595,Isaura Luz Pascual Botella,Xbox,Plin,249.9,0.79,2026-05-11 23:57:06,8
EVT-001119,V11424,Albert Beltran Maza,PC,Tarjeta Débito,239.9,0.79,2026-05-11 23:57:09,8
EVT-001127,V35971,Iván Rovira-Angulo,PS5,Efectivo,219.9,0.79,2026-05-11 23:57:09,8
EVT-001349,V00843,David Ruperto Gual Aguilar,Switch,Tarjeta Débito,559.8,0.79,2026-05-11 23:57:32,8
EVT-001406,V30349,Ramona Alcántara-Bueno,PS5,Yape,899.7,0.79,2026-05-11 23:57:38,8
EVT-000063,V46747,Zacarías Lluch Leon,PS5,Efectivo,749.7,0.79,2026-05-12 00:03:04,8
EVT-000147,V20363,Enrique Silvio Blanch Fuertes,PS5,Tarjeta Débito,379.8,0.79,2026-05-12 00:03:24,8
EVT-000300,V04526,Isabel Rivero,Xbox,Tarjeta Débito,129.9,0.79,2026-05-12 00:03:46,8
EVT-000036,V43537,Bienvenida Ribes Casado,Xbox,Tarjeta Débito,439.8,0.78,2026-05-11 23:18:50,8
EVT-000520,V37131,Purificación Viña Puga,PS5,Tarjeta Crédito,659.7,0.78,2026-05-11 23:19:41,8
EVT-000540,V10599,Adela Castillo,PS5,Efectivo,719.7,0.78,2026-05-11 23:19:43,8
EVT-000127,V02850,Jennifer Izaguirre,PS5,Efectivo,289.9,0.78,2026-05-11 23:19:44,8
EVT-000592,V01985,Rita Nicolau Castro,PS5,Efectivo,229.9,0.78,2026-05-11 23:19:49,8
EVT-000666,V09407,Leyre Olmo Bou,PS5,Tarjeta Crédito,299.9,0.78,2026-05-11 23:19:56,8
EVT-000729,V06342,Atilio Rubio-Carbó,PS5,Tarjeta Débito,289.9,0.78,2026-05-11 23:20:02,8
EVT-000890,V27169,Micaela Calleja-Nicolás,PS5,Plin,869.7,0.78,2026-05-11 23:20:19,8
EVT-000985,V42580,Bernardo Tejero Garzón,Switch,Plin,379.8,0.78,2026-05-11 23:20:28,8
EVT-001114,V39371,Chucho Muro Pedrosa,PS4,Efectivo,299.9,0.78,2026-05-11 23:20:41,8
EVT-001142,V45476,Valerio Colom-Guillén,Xbox,Yape,389.7,0.78,2026-05-11 23:20:44,8
EVT-001322,V31279,David Garmendia-Tudela,Switch,Plin,559.8,0.78,2026-05-11 23:21:02,8
EVT-001385,V35637,Chucho Muro Pedrosa,Switch,Efectivo,499.8,0.78,2026-05-11 23:21:09,8
EVT-001396,V20077,Abraham Luque-Hernando,Switch,Yape,279.9,0.78,2026-05-11 23:21:10,8
EVT-001689,V39138,Rosendo de Somoza,PC,Efectivo,389.7,0.78,2026-05-11 23:21:39,8
EVT-001763,V21160,Galo Riquelme Canals,PC,Yape,219.9,0.78,2026-05-11 23:21:47,8
EVT-000124,V30575,Rodrigo Juan Morante,PC,Plin,229.9,0.78,2026-05-11 23:52:31,8
EVT-000194,V38058,Mario de Sancho,PS5,Plin,869.7,0.78,2026-05-11 23:52:38,8
EVT-000280,V35056,Fulgencio Aristides Sacristán Estevez,PS5,Tarjeta Crédito,219.9,0.78,2026-05-11 23:52:47,8
EVT-000309,V49558,Haydée Tenorio Sala,PS5,Plin,579.8,0.78,2026-05-11 23:52:50,8
EVT-000314,V14429,Jennifer Izaguirre,PS5,Tarjeta Crédito,299.9,0.78,2026-05-11 23:52:50,8
EVT-000473,V37383,Asunción Catalán Sedano,Xbox,Efectivo,389.7,0.78,2026-05-11 23:53:07,8
EVT-000481,V15649,Tristán Navas Valcárcel,PS5,Efectivo,599.8,0.78,2026-05-11 23:53:07,8
EVT-000547,V30621,Leonardo Cabello Aguiló,PS4,Yape,299.9,0.78,2026-05-11 23:53:14,8
EVT-000592,V44479,Toño Fiol Rodríguez,PS4,Tarjeta Débito,269.9,0.78,2026-05-11 23:53:19,8
EVT-000684,V49203,Jose Angel Bonilla Ruano,PC,Plin,779.7,0.78,2026-05-11 23:53:28,8
EVT-000693,V32109,Florinda Quirós Muro,PS5,Efectivo,219.9,0.78,2026-05-11 23:53:29,8
EVT-000848,V32459,Constanza Mendizábal,Switch,Tarjeta Crédito,559.8,0.78,2026-05-11 23:53:45,8
EVT-001067,V45422,Lisandro Amorós Garrido,Switch,Plin,199.9,0.78,2026-05-11 23:54:10,8
EVT-001111,V43861,Gregorio Álvaro Llobet,PS5,Yape,219.9,0.78,2026-05-11 23:54:14,8
EVT-001172,V32085,Hugo Chamorro-Peláez,Switch,Yape,199.9,0.78,2026-05-11 23:54:20,8
EVT-001185,V01520,Paulina Sarabia,Switch,Yape,229.9,0.78,2026-05-11 23:54:21,8
EVT-001340,V14892,Ramona Peiró Bejarano,Switch,Plin,379.8,0.78,2026-05-11 23:54:38,8
EVT-001432,V30281,Leoncio Dalmau,PS5,Efectivo,439.8,0.78,2026-05-11 23:54:47,8
EVT-000072,V29354,Moreno Plaza Cabo,PS5,Plin,289.9,0.78,2026-05-11 23:55:08,8
EVT-000019,V44253,Adelia Hurtado Ledesma,PC,Tarjeta Crédito,569.7,0.78,2026-05-11 23:55:16,8
EVT-000181,V20734,Toño Fiol Rodríguez,Switch,Plin,499.8,0.78,2026-05-11 23:55:20,8
EVT-000140,V10233,Aarón Lillo-Ripoll,Xbox,Plin,229.9,0.78,2026-05-11 23:55:29,8
EVT-000143,V37586,Vidal Luque Salmerón,Xbox,Tarjeta Débito,229.9,0.78,2026-05-11 23:55:29,8
EVT-000149,V48868,Dolores Casado Anaya,Switch,Efectivo,279.9,0.78,2026-05-11 23:55:30,8
EVT-000289,V38025,Leonor Zurita Vendrell,Switch,Tarjeta Débito,279.9,0.78,2026-05-11 23:55:44,8
EVT-000409,V45100,Humberto Gordillo-Poza,PS5,Tarjeta Débito,359.8,0.78,2026-05-11 23:55:45,8
EVT-000302,V06416,Clarisa Bertrán-Ángel,PC,Tarjeta Débito,499.8,0.78,2026-05-11 23:55:45,8
EVT-000311,V24774,Eufemia Abril Canals,PS5,Efectivo,599.8,0.78,2026-05-11 23:55:46,8
EVT-000427,V16442,Lucía Iglesias-Casares,Switch,Tarjeta Débito,199.9,0.78,2026-05-11 23:55:47,8
EVT-000435,V09542,Edelmira Ramón Miguel,PS5,Efectivo,289.9,0.78,2026-05-11 23:55:48,8
EVT-000454,V05713,Rafa de Gual,PS5,Tarjeta Débito,299.9,0.78,2026-05-11 23:55:50,8
EVT-000372,V25569,Angélica del Bárcena,PS5,Tarjeta Crédito,599.8,0.78,2026-05-11 23:55:52,8
EVT-000446,V42875,Itziar Arranz Muñoz,PC,Plin,129.9,0.78,2026-05-11 23:56:00,8
EVT-000447,V19872,Olimpia Pulido Vergara,PS5,Efectivo,299.9,0.78,2026-05-11 23:56:00,8
EVT-000658,V17249,Sabas Rodriguez-Llopis,PS5,Tarjeta Débito,899.7,0.78,2026-05-11 23:56:22,8
EVT-000752,V14288,Rodrigo Juan Morante,PS5,Plin,219.9,0.78,2026-05-11 23:56:31,8
EVT-000831,V02368,María Del Carmen Giménez Atienza,Switch,Yape,499.8,0.78,2026-05-11 23:56:39,8
EVT-000855,V16729,Florencio Manuel Porta,PS5,Plin,599.8,0.78,2026-05-11 23:56:42,8
EVT-000994,V41355,Jose Angel Bonilla Ruano,PC,Efectivo,259.9,0.78,2026-05-11 23:56:56,8
EVT-001132,V34948,Sabas Rodriguez-Llopis,Switch,Plin,249.9,0.78,2026-05-11 23:57:10,8
EVT-001164,V43587,María Belén Alcántara Zorrilla,Switch,Tarjeta Débito,839.7,0.78,2026-05-11 23:57:13,8
EVT-001369,V23061,Micaela Calleja-Nicolás,PS5,Yape,719.7,0.78,2026-05-11 23:57:34,8
EVT-000017,V45104,Carmela Zaragoza Domínguez,PC,Tarjeta Débito,129.9,0.78,2026-05-12 00:02:57,8
EVT-000145,V16256,Julia de Lopez,Switch,Tarjeta Débito,229.9,0.78,2026-05-12 00:03:24,8
EVT-000192,V30578,Flavio Ibarra Blázquez,PS4,Efectivo,779.7,0.78,2026-05-12 00:03:31,8
EVT-000306,V38713,Zoraida Teresita Gimenez Cerro,PS5,Tarjeta Débito,459.8,0.78,2026-05-12 00:03:46,8
EVT-000309,V33601,Xiomara Heras Barberá,Switch,Tarjeta Crédito,199.9,0.78,2026-05-12 00:03:47,8
EVT-000317,V39080,Trinidad Cruz Valdés,Switch,Tarjeta Débito,129.9,0.78,2026-05-12 00:03:48,8
EVT-000332,V33755,Iris Cabañas Esteban,Xbox,Tarjeta Crédito,129.9,0.78,2026-05-12 00:03:49,8
EVT-000391,V37797,Clarisa Bertrán-Ángel,Switch,Efectivo,189.9,0.78,2026-05-12 00:03:58,8
EVT-000034,V28320,Pascuala Barrena Priego,Switch,Tarjeta Crédito,129.9,0.77,2026-05-11 23:18:50,8
EVT-000070,V43180,Antonia Coloma Peral,PS4,Tarjeta Crédito,379.8,0.77,2026-05-11 23:18:53,8
EVT-000076,V05724,Moreno Plaza Cabo,PS5,Plin,269.9,0.77,2026-05-11 23:18:54,8
EVT-000152,V01810,Ale Tormo-Duarte,PS5,Tarjeta Crédito,289.9,0.77,2026-05-11 23:19:04,8
EVT-000295,V14987,Alejo Menendez Quirós,PS5,Yape,219.9,0.77,2026-05-11 23:19:19,8
EVT-000318,V24597,Ciriaco del Cabañas,PS5,Tarjeta Débito,219.9,0.77,2026-05-11 23:19:21,8
EVT-000324,V03973,Nazaret Velasco Olmedo,PS5,Yape,269.9,0.77,2026-05-11 23:19:22,8
EVT-000006,V20938,Ildefonso Carretero-Caro,PS5,Yape,779.7,0.77,2026-05-11 23:19:32,8
EVT-000061,V41002,Ildefonso Carretero-Caro,Switch,Tarjeta Débito,199.9,0.77,2026-05-11 23:19:37,8
EVT-000496,V13030,Xiomara Heras Barberá,PS5,Tarjeta Débito,289.9,0.77,2026-05-11 23:19:39,8
EVT-000560,V40224,Yéssica de Artigas,PS5,Tarjeta Débito,229.9,0.77,2026-05-11 23:19:45,8
EVT-000581,V23845,Cruz Quero Uriarte,Xbox,Efectivo,479.8,0.77,2026-05-11 23:19:47,8
EVT-000585,V46798,Esteban Corbacho,Switch,Efectivo,129.9,0.77,2026-05-11 23:19:48,8
EVT-000176,V31247,Áurea Gertrudis Ferreras Falcón,PS5,Plin,599.8,0.77,2026-05-11 23:19:48,8
EVT-000182,V01213,Cloe Suarez Barral,Xbox,Efectivo,359.8,0.77,2026-05-11 23:19:49,8
EVT-000662,V04975,Asunción Catalán Sedano,Switch,Plin,129.9,0.77,2026-05-11 23:19:56,8
EVT-000444,V08318,Venceslás Gomis Suarez,Switch,Tarjeta Débito,399.8,0.77,2026-05-11 23:20:16,8
EVT-001010,V32529,Román Lluch-Casado,PS5,Tarjeta Crédito,479.8,0.77,2026-05-11 23:20:31,8
EVT-001121,V08993,Manolo Diaz,PS5,Efectivo,299.9,0.77,2026-05-11 23:20:42,8
EVT-001226,V44264,Amalia del Blanes,PC,Efectivo,479.8,0.77,2026-05-11 23:20:53,8
EVT-001378,V29580,Flavio Ibarra Blázquez,PS5,Tarjeta Débito,439.8,0.77,2026-05-11 23:21:08,8
EVT-000083,V25498,Álvaro de Posada,Switch,Tarjeta Crédito,199.9,0.77,2026-05-11 23:52:27,8
EVT-000132,V42745,Nidia Jimenez Estevez,Switch,Yape,839.7,0.77,2026-05-11 23:52:32,8
EVT-000145,V40566,Felipa Vicens,PS5,Plin,719.7,0.77,2026-05-11 23:52:33,8
EVT-000162,V29614,Roberto Borrego,PS5,Efectivo,899.7,0.77,2026-05-11 23:52:35,8
EVT-000183,V19360,Omar Castellanos Goñi,PS5,Yape,269.9,0.77,2026-05-11 23:52:37,8
EVT-000332,V24605,Alondra Almazán Yuste,Switch,Efectivo,189.9,0.77,2026-05-11 23:52:52,8
